-0.173482	1.78413
-0.174929	1.78238
-0.17635	1.78062
-0.177747	1.77884
-0.179119	1.77705
-0.180466	1.77525
-0.181788	1.77343
-0.183086	1.7716
-0.184358	1.76975
-0.185606	1.7679
-0.186829	1.76603
-0.188027	1.76415
-0.189201	1.76226
-0.190349	1.76035
-0.191473	1.75844
-0.192573	1.75651
-0.193648	1.75458
-0.194698	1.75263
-0.195723	1.75067
-0.196724	1.7487
-0.1977	1.74673
-0.198652	1.74474
-0.19958	1.74274
-0.200483	1.74074
-0.201361	1.73873
-0.202216	1.7367
-0.203046	1.73467
-0.203851	1.73264
-0.204633	1.73059
-0.20539	1.72854
-0.206124	1.72647
-0.206833	1.72441
-0.207518	1.72233
-0.208179	1.72025
-0.208817	1.71816
-0.20943	1.71607
-0.21002	1.71397
-0.210586	1.71186
-0.211128	1.70975
-0.211647	1.70763
-0.212142	1.70551
-0.212614	1.70338
-0.213062	1.70125
-0.213487	1.69912
-0.213888	1.69698
-0.214267	1.69484
-0.214622	1.69269
-0.214955	1.69054
-0.215264	1.68839
-0.21555	1.68623
-0.215814	1.68408
-0.216055	1.68192
-0.216273	1.67975
-0.216469	1.67759
-0.216642	1.67542
-0.216793	1.67325
-0.216921	1.67108
-0.217028	1.66891
-0.217112	1.66674
-0.217174	1.66457
-0.217214	1.6624
-0.217232	1.66023
-0.217229	1.65805
-0.217204	1.65588
-0.217157	1.65371
-0.217089	1.65154
-0.217	1.64937
-0.216889	1.6472
-0.216757	1.64503
-0.216604	1.64287
-0.21643	1.6407
-0.216235	1.63854
-0.21602	1.63638
-0.215784	1.63422
-0.215527	1.63207
-0.21525	1.62991
-0.214953	1.62777
-0.214635	1.62562
-0.214298	1.62348
-0.21394	1.62134
-0.213563	1.6192
-0.213166	1.61707
-0.21275	1.61494
-0.212314	1.61282
-0.211858	1.6107
-0.211384	1.60859
-0.21089	1.60648
-0.210377	1.60437
-0.209846	1.60228
-0.209296	1.60018
-0.208727	1.59809
-0.20814	1.59601
-0.207534	1.59394
-0.206911	1.59187
-0.206269	1.58981
-0.205609	1.58775
-0.204932	1.5857
-0.204236	1.58366
-0.203524	1.58162
-0.202794	1.5796
-0.202046	1.57757
-0.201282	1.57556
-0.200501	1.57356
-0.199702	1.57156
-0.198887	1.56957
-0.198056	1.56759
-0.197208	1.56562
-0.196344	1.56366
-0.195464	1.5617
-0.194568	1.55975
-0.193656	1.55782
-0.192728	1.55589
-0.191785	1.55397
-0.190826	1.55206
-0.189853	1.55017
-0.188864	1.54828
-0.18786	1.5464
-0.186841	1.54453
-0.185808	1.54267
-0.18476	1.54082
-0.183699	1.53899
-0.182622	1.53716
-0.181532	1.53535
-0.180428	1.53354
-0.179311	1.53175
-0.178179	1.52997
-0.177035	1.5282
-0.175877	1.52644
-0.174706	1.52469
-0.173522	1.52296
-0.172326	1.52123
-0.171117	1.51952
-0.169895	1.51782
-0.168661	1.51614
-0.167415	1.51446
-0.166158	1.5128
-0.164888	1.51115
-0.163607	1.50952
-0.162314	1.50789
-0.16101	1.50628
-0.159695	1.50469
-0.158369	1.5031
-0.157032	1.50153
-0.155684	1.49997
-0.154326	1.49843
-0.152958	1.4969
-0.151579	1.49539
-0.150191	1.49388
-0.148792	1.4924
-0.147384	1.49092
-0.145967	1.48946
-0.14454	1.48802
-0.143105	1.48659
-0.14166	1.48517
-0.140206	1.48377
-0.138744	1.48238
-0.137273	1.48101
-0.135794	1.47965
-0.134307	1.47831
-0.132812	1.47698
-0.131309	1.47566
-0.129798	1.47437
-0.12828	1.47308
-0.126755	1.47182
-0.125222	1.47056
-0.123683	1.46933
-0.122137	1.46811
-0.120584	1.4669
-0.119024	1.46571
-0.117459	1.46454
-0.115887	1.46338
-0.11431	1.46223
-0.112726	1.46111
-0.111137	1.45999
-0.109543	1.4589
-0.107943	1.45782
-0.106338	1.45676
-0.104728	1.45571
-0.103114	1.45468
-0.101495	1.45366
-0.0998712	1.45266
-0.0982434	1.45168
-0.0966115	1.45072
-0.0949757	1.44977
-0.0933361	1.44883
-0.0916929	1.44792
-0.0900462	1.44702
-0.0883964	1.44613
-0.0867434	1.44526
-0.0850875	1.44441
-0.0834288	1.44358
-0.0817675	1.44276
-0.0801038	1.44196
-0.0784378	1.44118
-0.0767698	1.44041
-0.0750997	1.43966
-0.0734279	1.43892
-0.0717545	1.43821
-0.0700797	1.4375
-0.0684035	1.43682
-0.0667262	1.43615
-0.065048	1.4355
-0.0633689	1.43487
-0.0616892	1.43425
-0.060009	1.43365
-0.0583285	1.43307
-0.0566479	1.4325
-0.0549672	1.43195
-0.0532867	1.43142
-0.0516065	1.4309
-0.0499267	1.4304
-0.0482476	1.42992
-0.0465692	1.42946
-0.0448918	1.42901
-0.0432155	1.42858
-0.0415405	1.42816
-0.0398668	1.42776
-0.0381947	1.42738
-0.0365243	1.42701
-0.0348557	1.42667
-0.0331892	1.42633
-0.0315248	1.42602
-0.0298627	1.42572
-0.0282031	1.42544
-0.0265461	1.42517
-0.0248918	1.42492
-0.0232405	1.42469
-0.0215922	1.42447
-0.0199471	1.42428
-0.0183053	1.42409
-0.016667	1.42393
-0.0150324	1.42378
-0.0134015	1.42364
-0.0117746	1.42352
-0.0101517	1.42342
-0.00853294	1.42334
-0.00691857	1.42327
-0.00530867	1.42321
-0.00370339	1.42318
-0.00210286	1.42316
-0.000507214	1.42315
0.00108341	1.42316
0.00266887	1.42319
0.00424905	1.42323
0.00582379	1.42329
0.00739298	1.42336
0.00895649	1.42345
0.0105142	1.42356
0.0120659	1.42368
0.0136116	1.42381
0.015151	1.42397
0.0166841	1.42413
0.0182108	1.42432
0.0197309	1.42451
0.0212443	1.42473
0.0227508	1.42495
0.0242504	1.4252
0.025743	1.42545
0.0272283	1.42572
0.0287063	1.42601
0.0301769	1.42631
0.03164	1.42663
0.0330954	1.42696
0.034543	1.42731
0.0359827	1.42767
0.0374145	1.42804
0.0388381	1.42843
0.0402535	1.42883
0.0416605	1.42925
0.0430591	1.42968
0.0444492	1.43012
0.0458306	1.43058
0.0472032	1.43105
0.048567	1.43154
0.0499218	1.43204
0.0512676	1.43255
0.0526041	1.43308
0.0539314	1.43362
0.0552493	1.43417
0.0565578	1.43473
0.0578567	1.43531
0.0591459	1.4359
0.0604254	1.43651
0.061695	1.43713
0.0629547	1.43776
0.0642043	1.4384
0.0654439	1.43905
0.0666732	1.43972
0.0678922	1.4404
0.0691009	1.44109
0.0702991	1.44179
0.0714867	1.44251
0.0726637	1.44323
0.07383	1.44397
0.0749855	1.44472
0.0761302	1.44548
0.0772639	1.44625
0.0783865	1.44704
0.0794981	1.44783
0.0805985	1.44864
0.0816876	1.44946
0.0827654	1.45028
0.0838318	1.45112
0.0848868	1.45197
0.0859303	1.45283
0.0869621	1.4537
0.0879823	1.45458
0.0889908	1.45547
0.0899875	1.45637
0.0909724	1.45728
0.0919453	1.4582
0.0929063	1.45913
0.0938552	1.46007
0.0947921	1.46101
0.0957168	1.46197
0.0966294	1.46294
0.0975297	1.46391
0.0984177	1.4649
0.0992934	1.46589
0.100157	1.46689
0.101008	1.4679
0.101846	1.46892
0.102672	1.46995
0.103485	1.47098
0.104286	1.47202
0.105074	1.47308
0.105849	1.47413
0.106611	1.4752
0.107361	1.47627
0.108098	1.47735
0.108822	1.47844
0.109533	1.47954
0.110232	1.48064
0.110917	1.48175
0.111589	1.48287
0.112249	1.48399
0.112895	1.48512
0.113528	1.48625
0.114149	1.48739
0.114756	1.48854
0.11535	1.4897
0.115931	1.49085
0.116498	1.49202
0.117053	1.49319
0.117594	1.49437
0.118122	1.49555
0.118637	1.49673
0.119138	1.49792
0.119627	1.49912
0.120102	1.50032
0.120563	1.50153
0.121012	1.50274
0.121447	1.50395
0.121869	1.50517
0.122277	1.50639
0.122673	1.50762
0.123055	1.50885
0.123423	1.51009
0.123779	1.51132
0.124121	1.51256
0.124449	1.51381
0.124765	1.51506
0.125067	1.51631
0.125355	1.51756
0.125631	1.51882
0.125893	1.52008
0.126142	1.52134
0.126378	1.5226
